Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError
Glass,10,6,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",193,21,17,4,0,"80,95238095","19,04761905",0,"0,7341772152","0,1093352158","0,2321257542","51,39839052","71,16044101","46,48097164","19,24273561","27,23823603","2,213379602","0,9163207431","1,297058859","27,23823603","1,297058859","1219,519425",1,7,"0,1428571429",2,"0,8571428571",12,0,0,"0,7777777778",1,"0,875","0,9030612245","0,8095238095","0,07936507937","0,9206349206","0,1904761905","0,6997354497","0,8095238095","0,7474489796","0,9198353025",0,"0,001",0,0,25170,23256,4508,?,?,?,?,?
Glass,10,7,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",193,21,13,8,0,"61,9047619","38,0952381",0,"0,4545454545","0,1296696273","0,2597366651","60,95757982","79,62483825","46,48097164","38,32116956","8,159802076","2,213379602","1,824817598","0,3885620036","23,37224315","1,112963959","1046,429896",1,7,"0,5714285714",8,"0,4285714286",6,0,0,"0,4666666667",1,"0,6363636364","0,9081632653","0,619047619","0,1904761905","0,8095238095","0,380952381","0,6793650794","0,619047619","0,574025974","0,8642966543",0,"0,001",0,0,25170,23256,4508,?,?,?,?,?
Glass,10,8,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",193,21,11,10,0,"52,38095238","47,61904762",0,"0,3137254902","0,1188246078","0,268106969","56,71174463","83,60768027","44,43029426","30,68382572","13,74646854","2,115728298","1,461134558","0,65459374","21,71244616","1,033926007","967,6227067","0,7142857143",5,"0,4285714286",6,"0,5714285714",8,"0,2857142857",2,"0,4545454545","0,7142857143","0,5555555556","0,8775510204","0,5238095238","0,2117826618","0,7882173382","0,4761904762","0,5007215007","0,5238095238","0,4981103553","0,8731132624",0,"0,001",0,0,25170,23256,4508,?,?,?,?,?
Glass,10,9,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",193,21,15,6,0,"71,42857143","28,57142857",0,"0,5895765472","0,1106908432","0,2468016462","52,82972061","76,96373279","44,43029426","28,24240306","16,18789121","2,115728298","1,344876336","0,7708519622","25,01533237","1,191206303","1114,816978","0,8571428571",6,"0,07142857143",1,"0,9285714286",13,"0,1428571429",1,"0,8571428571","0,8571428571","0,8571428571","0,8673469388","0,7142857143","0,122039072","0,877960928","0,2857142857","0,6468253968","0,7142857143","0,6770708283","0,8914965986",0,0,0,0,25170,23256,4508,?,?,?,?,?
Glass,10,10,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",193,21,13,8,0,"61,9047619","38,0952381",0,"0,4418604651","0,1134020981","0,2468214954","54,12372862","76,96992266","44,43029426","21,03512624","23,39516802","2,115728298","1,001672678","1,11405562","24,00171478","1,142938799","1069,644758",1,7,"0,4285714286",6,"0,5714285714",8,0,0,"0,5384615385",1,"0,7","0,8928571429","0,619047619","0,2014652015","0,7985347985","0,380952381","0,5509157509","0,619047619","0,552014652","0,8761904762","0,001",0,0,0,25170,23256,4508,?,?,?,?,?
"weather,symbolic",1,1,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,4838311251","0,516422056","96,76622502","99,31043479","2,122856748","2,096461116","0,0263956316","1,061428374","1,048230558","0,0131978158","0,06856531527","0,03428265763","7,291964177",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",1,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",1,0,0,0,0,4605,2911,2221,?,?,?,?,?
"weather,symbolic",1,2,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,4849723983","0,5074499284","96,99447966","97,58505168","2,122856748","2,041291063","0,08156568475","1,061428374","1,020645532","0,04078284238","0,08156568475","0,04078284238","8,674561605",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",1,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",1,0,0,0,0,4621,2911,2221,?,?,?,?,?
"weather,symbolic",1,3,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,4820161488","0,4958584596","96,40322975","95,35595671","2,122856748","1,972725748","0,150131","1,061428374","0,9863628739","0,07506550001","0,1353518529","0,06767592645","14,39475424",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",1,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",1,0,0,0,0,4613,2911,2221,?,?,?,?,?
"weather,symbolic",1,4,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,5491803279","0,5686540023","109,8360656","109,3548882","2,122856748","2,462196751","-0,3393400028","1,061428374","1,231098375","-0,1696700014","-0,2854828529","-0,1427414265","-30,36128002",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",0,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",0,0,0,0,0,4605,2911,2221,?,?,?,?,?
"weather,symbolic",1,5,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,0,1,0,0,100,0,0,"0,724137931","0,724137931","108,6206897","108,6206897","1,584962501","1,857980995","-0,2730184944","1,584962501","1,857980995","-0,2730184944","-0,1192989284","-0,1192989284","-12,99133939",0,0,1,1,0,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,0,0,0,0,0,4682,2980,2152,?,?,?,?,?
"weather,symbolic",1,6,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,417721519","0,417721519","104,4303797","104,4303797","0,7369655942","0,7802187921","-0,04325319795","0,7369655942","0,7802187921","-0,04325319795","-0,06254146607","-0,06254146607","-6,441261422",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4690,2980,2152,?,?,?,?,?
"weather,symbolic",1,7,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,303030303","0,303030303","75,75757576","75,75757576","0,7369655942","0,5208321633","0,2161334309","0,7369655942","0,5208321633","0,2161334309","0,2161334309","0,2161334309","22,25998234",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4674,2980,2152,?,?,?,?,?
"weather,symbolic",1,8,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,3655172414","0,3655172414","91,37931034","91,37931034","0,7369655942","0,656347134","0,08061846021","0,7369655942","0,656347134","0,08061846021","0,08061846021","0,08061846021","8,303044529",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4682,2980,2152,?,?,?,?,?
"weather,symbolic",1,9,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,335443038","0,335443038","83,86075949","83,86075949","0,7369655942","0,5895352305","0,1474303637","0,7369655942","0,5895352305","0,1474303637","0,1474303637","0,1474303637","15,18412621",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4690,2980,2152,?,?,?,?,?
"weather,symbolic",1,10,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,3655172414","0,3655172414","91,37931034","91,37931034","0,7369655942","0,656347134","0,08061846021","0,7369655942","0,656347134","0,08061846021","0,08061846021","0,08061846021","8,303044529",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,"0,001",0,0,0,4682,2980,2152,?,?,?,?,?
"weather,symbolic",2,1,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,533011453","0,5489625123","106,6022906","105,5681204","2,122856748","2,316027493","-0,1931707457","1,061428374","1,158013747","-0,09658537283","-0,2169175376","-0,1084587688","-23,06931584",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",0,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",0,0,0,0,0,4605,2911,2221,?,?,?,?,?
"weather,symbolic",2,2,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,5","0,5373074301",100,"103,3267922","2,122856748","2,242630373","-0,1197736256","1,061428374","1,121315187","-0,05988681279","-4,44E-16","-2,22E-16","-4,72E-14",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667","0,5","0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333","0,5",0,0,0,0,4605,2911,2221,?,?,?,?,?
"weather,symbolic",2,3,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,466988547","0,4851153822","93,39770941","93,29001146","2,122856748","1,90593921","0,2169175376","1,061428374","0,9529696051","0,1084587688","0,2169175376","0,1084587688","23,06931584",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",1,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",1,0,0,0,0,4621,2911,2221,?,?,?,?,?
"weather,symbolic",2,4,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,4864203572","0,5299351425","97,28407145","101,909066","2,122856748","2,18746032","-0,06460357242","1,061428374","1,09373016","-0,03230178621","0,05517005315","0,02758502658","5,86736967",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",1,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",1,0,0,0,0,4613,2911,2221,?,?,?,?,?
"weather,symbolic",2,5,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,0,1,0,0,100,0,0,"0,6344827586","0,6344827586","95,17241379","95,17241379","1,584962501","1,451988635","0,1329738653","1,584962501","1,451988635","0,1329738653","0,1329738653","0,1329738653","14,48050403",0,0,1,1,0,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,0,0,0,0,0,4682,2980,2152,?,?,?,?,?
"weather,symbolic",2,6,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,3655172414","0,3655172414","91,37931034","91,37931034","0,7369655942","0,656347134","0,08061846021","0,7369655942","0,656347134","0,08061846021","0,08061846021","0,08061846021","8,303044529",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4682,2980,2152,?,?,?,?,?
"weather,symbolic",2,7,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,417721519","0,417721519","104,4303797","104,4303797","0,7369655942","0,7802187921","-0,04325319795","0,7369655942","0,7802187921","-0,04325319795","-0,06254146607","-0,06254146607","-6,441261422",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4690,2980,2152,?,?,?,?,?
"weather,symbolic",2,8,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,3655172414","0,3655172414","91,37931034","91,37931034","0,7369655942","0,656347134","0,08061846021","0,7369655942","0,656347134","0,08061846021","0,08061846021","0,08061846021","8,303044529",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4682,2980,2152,?,?,?,?,?
"weather,symbolic",2,9,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,417721519","0,417721519","104,4303797","104,4303797","0,7369655942","0,7802187921","-0,04325319795","0,7369655942","0,7802187921","-0,04325319795","-0,06254146607","-0,06254146607","-6,441261422",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4690,2980,2152,?,?,?,?,?
"weather,symbolic",2,10,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,335443038","0,335443038","83,86075949","83,86075949","0,7369655942","0,5895352305","0,1474303637","0,7369655942","0,5895352305","0,1474303637","0,1474303637","0,1474303637","15,18412621",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4690,2980,2152,?,?,?,?,?
"weather,symbolic",3,1,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,4864203572","0,5299351425","97,28407145","101,909066","2,122856748","2,18746032","-0,06460357242","1,061428374","1,09373016","-0,03230178621","0,05517005315","0,02758502658","5,86736967",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",1,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",1,0,0,0,0,4605,2911,2221,?,?,?,?,?
"weather,symbolic",3,2,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,4838311251","0,516422056","96,76622502","99,31043479","2,122856748","2,096461116","0,0263956316","1,061428374","1,048230558","0,0131978158","0,06856531527","0,03428265763","7,291964177",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",1,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",1,0,0,0,0,4621,2911,2221,?,?,?,?,?
"weather,symbolic",3,3,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,4820161488","0,4958584596","96,40322975","95,35595671","2,122856748","1,972725748","0,150131","1,061428374","0,9863628739","0,07506550001","0,1353518529","0,06767592645","14,39475424",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",1,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",1,0,0,0,0,4605,2911,2221,?,?,?,?,?
"weather,symbolic",3,4,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,5311964766","0,5563885043","106,2392953","106,9961742","2,122856748","2,377982226","-0,2551254785","1,061428374","1,188991113","-0,1275627392","-0,150131","-0,07506550001","-15,96652578",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",0,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",0,0,0,0,0,4605,2911,2221,?,?,?,?,?
"weather,symbolic",3,5,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,4551724138","0,4551724138","113,7931034","113,7931034","0,7369655942","0,8761283418","-0,1391627477","0,7369655942","0,8761283418","-0,1391627477","-0,1864131242","-0,1864131242","-19,19903292",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4682,2980,2152,?,?,?,?,?
"weather,symbolic",3,6,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,3655172414","0,3655172414","91,37931034","91,37931034","0,7369655942","0,656347134","0,08061846021","0,7369655942","0,656347134","0,08061846021","0,08061846021","0,08061846021","8,303044529",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4682,2980,2152,?,?,?,?,?
"weather,symbolic",3,7,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,3655172414","0,3655172414","91,37931034","91,37931034","0,7369655942","0,656347134","0,08061846021","0,7369655942","0,656347134","0,08061846021","0,08061846021","0,08061846021","8,303044529",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4682,2980,2152,?,?,?,?,?
"weather,symbolic",3,8,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,303030303","0,303030303","75,75757576","75,75757576","0,7369655942","0,5208321633","0,2161334309","0,7369655942","0,5208321633","0,2161334309","0,2161334309","0,2161334309","22,25998234",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,"0,001",0,0,0,4674,2980,2152,?,?,?,?,?
"weather,symbolic",3,9,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,335443038","0,335443038","83,86075949","83,86075949","0,7369655942","0,5895352305","0,1474303637","0,7369655942","0,5895352305","0,1474303637","0,1474303637","0,1474303637","15,18412621",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4690,2980,2152,?,?,?,?,?
"weather,symbolic",3,10,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,0,1,0,0,100,0,0,"0,6344827586","0,6344827586","95,17241379","95,17241379","1,584962501","1,451988635","0,1329738653","1,584962501","1,451988635","0,1329738653","0,1329738653","0,1329738653","14,48050403",0,0,1,1,0,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,0,0,0,0,0,4682,2980,2152,?,?,?,?,?
"weather,symbolic",4,1,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,5","0,5373074301",100,"103,3267922","2,122856748","2,242630373","-0,1197736256","1,061428374","1,121315187","-0,05988681279","-4,44E-16","-2,22E-16","-4,72E-14",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667","0,5","0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333","0,5",0,0,0,0,4605,2911,2221,?,?,?,?,?
"weather,symbolic",4,2,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,5","0,5373074301",100,"103,3267922","2,122856748","2,242630373","-0,1197736256","1,061428374","1,121315187","-0,05988681279","-4,44E-16","-2,22E-16","-4,72E-14",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667","0,5","0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333","0,5",0,0,0,0,4605,2911,2221,?,?,?,?,?
"weather,symbolic",4,3,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,5","0,5263287521",100,"101,2155399","2,122856748","2,165026431","-0,04216968367","1,061428374","1,082513216","-0,02108484184","-5,55E-16","-2,78E-16","-5,90E-14",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667","0,5","0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333","0,5",0,0,0,0,4621,2911,2221,?,?,?,?,?
"weather,symbolic",4,4,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",12,2,1,1,0,50,50,0,0,"0,4508196721","0,474348731","90,16393443","91,21953288","2,122856748","1,837373895","0,2854828529","1,061428374","0,9186869474","0,1427414265","0,2854828529","0,1427414265","30,36128002",1,1,1,1,0,0,0,0,"0,5",1,"0,6666666667",1,"0,5","0,5","0,5","0,5","0,25","0,5","0,3333333333",1,0,0,0,0,4605,2911,2221,?,?,?,?,?
"weather,symbolic",4,5,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,335443038","0,335443038","83,86075949","83,86075949","0,7369655942","0,5895352305","0,1474303637","0,7369655942","0,5895352305","0,1474303637","0,1474303637","0,1474303637","15,18412621",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4690,2980,2152,?,?,?,?,?
"weather,symbolic",4,6,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,335443038","0,335443038","83,86075949","83,86075949","0,7369655942","0,5895352305","0,1474303637","0,7369655942","0,5895352305","0,1474303637","0,1474303637","0,1474303637","15,18412621",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4690,2980,2152,?,?,?,?,?
"weather,symbolic",4,7,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,4551724138","0,4551724138","113,7931034","113,7931034","0,7369655942","0,8761283418","-0,1391627477","0,7369655942","0,8761283418","-0,1391627477","-0,1864131242","-0,1864131242","-19,19903292",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,"0,001",0,0,0,4682,2980,2152,?,?,?,?,?
"weather,symbolic",4,8,"weka,classifiers,lazy,IBk","-K 10 -W 0 -A \""weka,core,neighboursearch,LinearNNSearch -A \\\""weka,core,EuclideanDistance -R first-last\\\""\""'",-3080186098777067172,"2,02E+07",13,1,1,0,0,100,0,0,1,"0,417721519","0,417721519","104,4303797","104,4303797","0,7369655942","0,7802187921","-0,04325319795","0,7369655942","0,7802187921","-0,04325319795","-0,06254146607","-0,06254146607","-6,441261422",1,1,0,0,0,0,0,0,1,1,1,NaN,1,0,0,0,1,1,1,0,0,0,0,0,4690,2980,2152,?,?,?,?,?
